Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,29.75,30.149999618530273,29.75,30.0,25.11603355407715,142115
2020-01-03,30.049999237060547,30.049999237060547,29.700000762939453,29.799999237060547,24.948591232299805,112007
2020-01-06,29.700000762939453,29.700000762939453,29.5,29.5,24.697433471679688,200199
2020-01-07,29.5,29.700000762939453,29.299999237060547,29.5,24.697433471679688,230798
2020-01-08,29.399999618530273,29.399999618530273,29.0,29.0,24.278831481933594,291490
2020-01-09,29.0,29.100000381469727,28.899999618530273,28.950000762939453,24.23697280883789,183238
2020-01-10,28.950000762939453,29.350000381469727,28.899999618530273,29.149999618530273,24.40441131591797,100411
2020-01-13,29.149999618530273,29.149999618530273,28.799999237060547,28.899999618530273,24.195114135742188,229480
2020-01-14,28.950000762939453,29.149999618530273,28.950000762939453,29.0,24.278831481933594,98692
2020-01-15,29.0,29.100000381469727,29.0,29.0,24.278831481933594,62826
2020-01-16,29.0,29.649999618530273,29.0,29.399999618530273,24.613712310791016,376411
2020-01-17,29.399999618530273,29.399999618530273,29.100000381469727,29.200000762939453,24.446273803710938,122623
2020-01-20,29.200000762939453,29.5,29.149999618530273,29.25,24.488134384155273,132850
2020-01-30,26.75,28.100000381469727,26.75,27.350000381469727,22.89745330810547,951509
2020-01-31,27.350000381469727,27.600000381469727,27.100000381469727,27.25,22.813730239868164,322804
2020-02-03,26.100000381469727,26.450000762939453,26.049999237060547,26.200000762939453,21.93467140197754,611741
2020-02-04,29.700000762939453,29.700000762939453,26.350000381469727,26.350000381469727,22.060251235961914,199148
2020-02-05,26.350000381469727,26.549999237060547,26.049999237060547,26.149999618530273,21.89280891418457,408763
2020-02-06,26.25,26.850000381469727,26.25,26.850000381469727,22.478851318359375,272547
2020-02-07,26.950000762939453,26.950000762939453,26.399999618530273,26.399999618530273,22.10211181640625,251463
2020-02-10,26.399999618530273,26.649999618530273,26.100000381469727,26.299999237060547,22.018388748168945,85090
2020-02-11,26.25,26.5,26.25,26.399999618530273,22.10211181640625,107579
2020-02-12,26.700000762939453,26.899999618530273,26.600000381469727,26.899999618530273,22.520709991455078,147717
2020-02-13,27.100000381469727,27.350000381469727,27.0,27.149999618530273,22.730010986328125,232579
2020-02-14,27.25,27.25,26.799999237060547,27.0,22.604433059692383,261758
2020-02-17,26.549999237060547,26.950000762939453,26.549999237060547,26.950000762939453,22.562570571899414,100553
2020-02-18,26.5,27.0,26.5,26.950000762939453,22.562570571899414,146224
2020-02-19,26.950000762939453,27.399999618530273,26.950000762939453,27.25,22.813730239868164,147212
2020-02-20,27.149999618530273,27.5,27.149999618530273,27.350000381469727,22.89745330810547,145791
2020-02-21,27.350000381469727,27.399999618530273,27.049999237060547,27.149999618530273,22.730010986328125,184957
2020-02-24,27.100000381469727,27.100000381469727,26.799999237060547,27.0,22.604433059692383,188701
2020-02-25,26.700000762939453,26.799999237060547,26.5,26.799999237060547,22.436988830566406,82028
2020-02-26,26.549999237060547,26.899999618530273,26.5,26.799999237060547,22.436988830566406,116925
2020-02-27,26.799999237060547,26.799999237060547,26.299999237060547,26.350000381469727,22.060251235961914,240771
2020-03-02,26.049999237060547,26.5,25.200000762939453,26.0,21.767229080200195,315345
2020-03-03,26.399999618530273,26.450000762939453,26.0,26.049999237060547,21.80908966064453,127388
2020-03-04,26.049999237060547,26.200000762939453,26.0,26.200000762939453,21.93467140197754,70061
2020-03-05,26.200000762939453,26.450000762939453,26.200000762939453,26.299999237060547,22.018388748168945,92717
2020-03-06,26.350000381469727,26.350000381469727,25.700000762939453,25.899999618530273,21.683509826660156,222493
2020-03-09,25.549999237060547,25.75,25.0,25.0,20.930028915405273,561887
2020-03-10,24.799999237060547,25.149999618530273,24.350000381469727,25.149999618530273,21.055606842041016,476232
2020-03-11,25.100000381469727,25.5,25.100000381469727,25.200000762939453,21.097469329833984,336218
2020-03-12,25.0,25.0,23.5,23.799999237060547,19.925384521484375,697215
2020-03-13,22.100000381469727,22.100000381469727,21.450000762939453,21.600000381469727,18.083545684814453,2286450
2020-03-16,22.200000762939453,22.200000762939453,21.299999237060547,21.600000381469727,18.083545684814453,451526
2020-03-17,21.0,21.5,20.549999237060547,20.600000381469727,17.246341705322266,631270
2020-03-18,20.75,21.0,20.100000381469727,20.350000381469727,17.037044525146484,358341
2020-03-19,19.0,19.25,18.350000381469727,18.5,15.488222122192383,847495
2020-03-20,18.799999237060547,19.700000762939453,18.799999237060547,19.399999618530273,16.241703033447266,358493
2020-03-23,18.5,19.100000381469727,18.25,19.0,15.906822204589844,203860
2020-03-24,19.049999237060547,19.75,19.049999237060547,19.649999618530273,16.45100212097168,302365
2020-03-25,20.149999618530273,21.100000381469727,20.149999618530273,20.649999618530273,17.288204193115234,321700
2020-03-26,20.649999618530273,21.149999618530273,20.5,21.149999618530273,17.706806182861328,338928
2020-03-27,21.350000381469727,21.450000762939453,21.200000762939453,21.350000381469727,17.874244689941406,287770
