Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,39.20000076293945,39.349998474121094,39.150001525878906,39.29999923706055,33.76435089111328,127269
2020-01-03,39.29999923706055,39.400001525878906,39.099998474121094,39.400001525878906,33.85026550292969,146069
2020-01-06,39.29999923706055,39.349998474121094,39.150001525878906,39.25,33.72139358520508,99685
2020-01-07,39.25,39.45000076293945,39.150001525878906,39.45000076293945,33.89322280883789,294489
2020-01-08,39.400001525878906,39.599998474121094,39.25,39.25,33.72139358520508,292522
2020-01-09,39.45000076293945,39.45000076293945,39.25,39.29999923706055,33.76435089111328,55352
2020-01-10,39.5,39.5,39.20000076293945,39.400001525878906,33.85026550292969,93771
2020-01-13,39.349998474121094,39.45000076293945,39.150001525878906,39.45000076293945,33.89322280883789,178776
2020-01-14,39.599998474121094,39.599998474121094,39.29999923706055,39.45000076293945,33.89322280883789,90216
2020-01-15,39.45000076293945,39.45000076293945,39.25,39.25,33.72139358520508,92661
2020-01-16,39.54999923706055,39.54999923706055,39.20000076293945,39.349998474121094,33.80730438232422,72714
2020-01-17,39.400001525878906,39.54999923706055,39.349998474121094,39.45000076293945,33.89322280883789,88602
2020-01-20,39.5,39.599998474121094,39.45000076293945,39.599998474121094,34.022090911865234,147888
2020-01-30,39.349998474121094,39.349998474121094,38.099998474121094,38.349998474121094,32.94816207885742,566753
2020-01-31,38.599998474121094,39.20000076293945,38.400001525878906,38.900001525878906,33.420692443847656,266500
2020-02-03,39.0,40.349998474121094,39.0,40.349998474121094,34.66645050048828,816422
2020-02-04,38.650001525878906,40.099998474121094,38.650001525878906,40.099998474121094,34.45166778564453,398580
2020-02-05,40.0,40.150001525878906,39.849998474121094,39.95000076293945,34.32279586791992,221897
2020-02-06,40.0,41.0,40.0,40.95000076293945,35.18193817138672,499771
2020-02-07,41.099998474121094,41.099998474121094,40.650001525878906,40.70000076293945,34.9671516418457,300502
2020-02-10,40.599998474121094,41.400001525878906,40.400001525878906,40.400001525878906,34.70941162109375,458730
2020-02-11,40.29999923706055,40.95000076293945,40.29999923706055,40.5,34.79532241821289,133109
2020-02-12,40.79999923706055,40.79999923706055,40.04999923706055,40.04999923706055,34.40870666503906,197529
2020-02-13,40.04999923706055,40.20000076293945,39.5,39.849998474121094,34.23687744140625,270111
2020-02-14,39.849998474121094,40.099998474121094,39.650001525878906,39.650001525878906,34.0650520324707,229255
2020-02-17,39.54999923706055,40.849998474121094,39.54999923706055,40.849998474121094,35.09602355957031,475890
2020-02-18,40.849998474121094,41.95000076293945,40.75,41.599998474121094,35.740379333496094,759763
2020-02-19,41.599998474121094,42.79999923706055,41.599998474121094,41.75,35.8692512512207,697447
2020-02-20,41.79999923706055,42.20000076293945,41.5,42.150001525878906,36.21290969848633,222604
2020-02-21,42.150001525878906,42.150001525878906,41.45000076293945,41.45000076293945,35.61151123046875,312184
2020-02-24,41.45000076293945,41.599998474121094,41.0,41.150001525878906,35.35376739501953,199566
2020-02-25,40.900001525878906,40.900001525878906,39.5,40.54999923706055,34.838279724121094,274105
2020-02-26,40.099998474121094,40.599998474121094,40.099998474121094,40.599998474121094,34.8812370300293,143396
2020-02-27,40.650001525878906,40.900001525878906,40.400001525878906,40.54999923706055,34.838279724121094,196589
2020-03-02,40.20000076293945,41.349998474121094,40.04999923706055,41.099998474121094,35.31080627441406,512680
2020-03-03,41.29999923706055,41.29999923706055,40.54999923706055,40.70000076293945,34.9671516418457,256591
2020-03-04,41.04999923706055,41.20000076293945,39.849998474121094,39.849998474121094,34.23687744140625,364079
2020-03-05,40.04999923706055,40.150001525878906,39.75,39.75,34.15096664428711,157565
2020-03-06,39.70000076293945,39.900001525878906,39.150001525878906,39.20000076293945,33.678436279296875,357560
2020-03-09,39.150001525878906,39.29999923706055,38.150001525878906,38.400001525878906,32.99112319946289,440318
2020-03-10,37.95000076293945,38.099998474121094,37.25,37.900001525878906,32.561553955078125,591007
2020-03-11,38.5,39.400001525878906,38.150001525878906,38.29999923706055,32.90520477294922,375581
